block,feature,line,orientation,x_cm,y_cm,twt_ns,depth_m
C,C-1,27,Y-line,450.0,196.7,11.7798,0.708
C,C-1,27,Y-line,450.0,199.2,11.8408,0.7116
C,C-1,27,Y-line,450.0,201.7,11.9019,0.7153
C,C-1,27,Y-line,450.0,204.2,11.9629,0.719
C,C-1,27,Y-line,450.0,206.7,12.0239,0.7226
C,C-1,27,Y-line,450.0,209.2,12.085,0.7263
C,C-1,27,Y-line,450.0,211.6,12.146,0.73
C,C-1,27,Y-line,450.0,214.1,12.207,0.7336
C,C-1,27,Y-line,450.0,216.6,12.2681,0.7373
C,C-1,27,Y-line,450.0,219.1,12.3291,0.741
C,C-1,27,Y-line,450.0,221.6,12.3901,0.7446
C,C-1,27,Y-line,450.0,224.1,12.4512,0.7483
C,C-1,27,Y-line,450.0,226.6,12.5122,0.752
C,C-1,27,Y-line,450.0,229.1,12.5733,0.7557
C,C-1,27,Y-line,450.0,231.6,12.6343,0.7593
C,C-1,27,Y-line,450.0,234.1,12.6953,0.763
C,C-1,27,Y-line,450.0,236.6,12.7564,0.7667
C,C-1,27,Y-line,450.0,239.0,12.8174,0.7703
C,C-1,27,Y-line,450.0,241.5,12.8784,0.774
C,C-1,27,Y-line,450.0,244.0,12.9395,0.7777
C,C-1,27,Y-line,450.0,246.5,13.0005,0.7813
C,C-1,27,Y-line,450.0,249.0,13.0005,0.7813
C,C-1,27,Y-line,450.0,251.5,13.0615,0.785
C,C-1,27,Y-line,450.0,254.0,13.1226,0.7887
C,C-1,27,Y-line,450.0,256.5,13.1836,0.7923
C,C-1,27,Y-line,450.0,259.0,13.2446,0.796
C,C-1,27,Y-line,450.0,261.5,13.3057,0.7997
C,C-1,27,Y-line,450.0,263.9,13.3667,0.8033
C,C-1,27,Y-line,450.0,266.4,13.4277,0.807
C,C-1,27,Y-line,450.0,268.9,13.4888,0.8107
C,C-1,27,Y-line,450.0,271.4,13.5498,0.8143
C,C-1,27,Y-line,450.0,273.9,13.6108,0.818
C,C-1,27,Y-line,450.0,276.4,13.6719,0.8217
C,C-1,27,Y-line,450.0,278.9,13.7329,0.8253
C,C-1,27,Y-line,450.0,281.4,13.794,0.829
C,C-1,27,Y-line,450.0,283.9,13.794,0.829
C,C-1,27,Y-line,450.0,286.4,13.794,0.829
C,C-1,27,Y-line,450.0,288.8,13.794,0.829
C,C-1,27,Y-line,450.0,291.3,13.794,0.829
C,C-1,27,Y-line,450.0,293.8,13.794,0.829
C,C-1,27,Y-line,450.0,296.3,13.794,0.829
C,C-1,27,Y-line,450.0,298.8,13.855,0.8327
C,C-1,27,Y-line,450.0,301.3,13.916,0.8364
C,C-1,27,Y-line,450.0,303.8,13.9771,0.84
C,C-1,27,Y-line,450.0,306.3,14.0381,0.8437
C,C-1,27,Y-line,450.0,308.8,14.0381,0.8437
C,C-1,27,Y-line,450.0,311.2,14.0991,0.8474
C,C-1,27,Y-line,450.0,313.7,14.1602,0.851
C,C-1,27,Y-line,450.0,316.2,14.2212,0.8547
C,C-1,27,Y-line,450.0,318.7,14.2822,0.8584
C,C-1,27,Y-line,450.0,321.2,14.3433,0.862
C,C-1,27,Y-line,450.0,323.7,14.4043,0.8657
C,C-1,27,Y-line,450.0,326.2,14.4653,0.8694
C,C-1,27,Y-line,450.0,328.7,14.5264,0.873
C,C-1,27,Y-line,450.0,331.2,14.6484,0.8804
C,C-1,27,Y-line,450.0,333.7,14.7095,0.884
C,C-1,27,Y-line,450.0,336.2,14.7705,0.8877
C,C-1,27,Y-line,450.0,338.6,14.8316,0.8914
C,C-1,27,Y-line,450.0,341.1,14.8926,0.895
C,C-1,27,Y-line,450.0,343.6,14.9536,0.8987
C,C-1,27,Y-line,450.0,346.1,15.0147,0.9024
C,C-1,27,Y-line,450.0,348.6,15.0757,0.906
C,C-1,27,Y-line,450.0,351.1,15.1367,0.9097
C,C-1,27,Y-line,450.0,353.6,15.1978,0.9134
C,C-1,27,Y-line,450.0,356.1,15.2588,0.9171
C,C-1,27,Y-line,450.0,358.6,15.2588,0.9171
C,C-1,27,Y-line,450.0,361.0,15.2588,0.9171
C,C-1,27,Y-line,450.0,363.5,15.2588,0.9171
C,C-1,27,Y-line,450.0,366.0,15.2588,0.9171
C,C-1,27,Y-line,450.0,368.5,15.2588,0.9171
C,C-1,27,Y-line,450.0,371.0,15.2588,0.9171
C,C-1,27,Y-line,450.0,373.5,15.2588,0.9171
C,C-1,27,Y-line,450.0,376.0,15.2588,0.9171
C,C-1,27,Y-line,450.0,378.5,15.2588,0.9171
C,C-1,27,Y-line,450.0,381.0,15.2588,0.9171
C,C-1,27,Y-line,450.0,383.5,15.2588,0.9171
C,C-1,27,Y-line,450.0,386.0,15.2588,0.9171
C,C-1,27,Y-line,450.0,388.4,15.2588,0.9171
C,C-1,27,Y-line,450.0,390.9,15.2588,0.9171
C,C-1,27,Y-line,450.0,393.4,15.1367,0.9097
C,C-1,27,Y-line,450.0,395.9,15.0147,0.9024
C,C-1,27,Y-line,450.0,398.4,14.8926,0.895
C,C-1,27,Y-line,450.0,400.9,14.8926,0.895
C,C-1,27,Y-line,450.0,403.4,14.8926,0.895
C,C-1,27,Y-line,450.0,405.9,14.8926,0.895
C,C-1,27,Y-line,450.0,408.4,14.8926,0.895
C,C-1,27,Y-line,450.0,410.8,14.9536,0.8987
C,C-1,27,Y-line,450.0,413.3,15.0147,0.9024
C,C-1,27,Y-line,450.0,415.8,15.0147,0.9024
C,C-1,27,Y-line,450.0,418.3,15.0757,0.906
C,C-1,27,Y-line,450.0,420.8,15.1367,0.9097
C,C-1,27,Y-line,450.0,423.3,15.1978,0.9134
C,C-1,27,Y-line,450.0,425.8,15.2588,0.9171
C,C-1,27,Y-line,450.0,428.3,15.3198,0.9207
C,C-1,27,Y-line,450.0,430.8,15.3809,0.9244
C,C-1,27,Y-line,450.0,433.3,15.3809,0.9244
C,C-1,27,Y-line,450.0,435.8,15.4419,0.9281
C,C-1,27,Y-line,450.0,438.2,15.5029,0.9317
C,C-1,27,Y-line,450.0,440.7,15.564,0.9354
C,C-1,27,Y-line,450.0,443.2,15.625,0.9391
C,C-1,27,Y-line,450.0,445.7,15.625,0.9391
C,C-1,27,Y-line,450.0,448.2,15.625,0.9391
C,C-1,27,Y-line,450.0,450.7,15.625,0.9391
C,C-1,27,Y-line,450.0,453.2,15.625,0.9391
C,C-1,27,Y-line,450.0,455.7,15.625,0.9391
C,C-1,27,Y-line,450.0,458.2,15.625,0.9391
C,C-1,27,Y-line,450.0,460.6,15.625,0.9391
C,C-1,27,Y-line,450.0,463.1,15.625,0.9391
C,C-1,28,Y-line,500.0,77.2,8.9722,0.5392
C,C-1,28,Y-line,500.0,79.7,8.9722,0.5392
C,C-1,28,Y-line,500.0,82.2,8.9722,0.5392
C,C-1,28,Y-line,500.0,84.7,8.9722,0.5392
C,C-1,28,Y-line,500.0,87.2,8.9111,0.5356
C,C-1,28,Y-line,500.0,89.6,8.9111,0.5356
C,C-1,28,Y-line,500.0,92.1,8.9111,0.5356
C,C-1,28,Y-line,500.0,94.6,8.9111,0.5356
C,C-1,28,Y-line,500.0,97.1,8.9111,0.5356
C,C-1,28,Y-line,500.0,99.6,8.9111,0.5356
C,C-1,28,Y-line,500.0,102.1,8.9111,0.5356
C,C-1,28,Y-line,500.0,104.6,8.7891,0.5282
C,C-1,28,Y-line,500.0,107.1,8.667,0.5209
C,C-1,28,Y-line,500.0,109.6,8.5449,0.5136
C,C-1,28,Y-line,500.0,112.0,8.4839,0.5099
C,C-1,28,Y-line,500.0,114.5,8.4229,0.5062
C,C-1,28,Y-line,500.0,117.0,8.3618,0.5025
C,C-1,28,Y-line,500.0,119.5,8.3618,0.5025
C,C-1,28,Y-line,500.0,122.0,8.3618,0.5025
C,C-1,28,Y-line,500.0,124.5,8.3618,0.5025
C,C-1,28,Y-line,500.0,127.0,8.3618,0.5025
C,C-1,28,Y-line,500.0,129.5,8.3618,0.5025
C,C-1,28,Y-line,500.0,132.0,8.3618,0.5025
C,C-1,28,Y-line,500.0,134.5,8.3618,0.5025
C,C-1,28,Y-line,500.0,137.0,8.3618,0.5025
C,C-1,28,Y-line,500.0,139.4,8.4229,0.5062
C,C-1,28,Y-line,500.0,141.9,8.4229,0.5062
C,C-1,28,Y-line,500.0,144.4,8.4839,0.5099
C,C-1,28,Y-line,500.0,146.9,8.5449,0.5136
C,C-1,28,Y-line,500.0,149.4,8.5449,0.5136
C,C-1,28,Y-line,500.0,151.9,8.5449,0.5136
C,C-1,28,Y-line,500.0,154.4,8.606,0.5172
C,C-1,28,Y-line,500.0,156.9,8.667,0.5209
C,C-1,28,Y-line,500.0,159.4,8.728,0.5246
C,C-1,28,Y-line,500.0,161.9,8.7891,0.5282
C,C-1,28,Y-line,500.0,164.3,8.8501,0.5319
C,C-1,28,Y-line,500.0,166.8,8.9111,0.5356
C,C-1,28,Y-line,500.0,169.3,9.0332,0.5429
C,C-1,28,Y-line,500.0,171.8,9.1553,0.5502
C,C-1,28,Y-line,500.0,174.3,9.2774,0.5576
C,C-1,28,Y-line,500.0,176.8,9.3994,0.5649
C,C-1,28,Y-line,500.0,179.3,9.5215,0.5722
C,C-1,28,Y-line,500.0,181.8,9.6436,0.5796
C,C-1,28,Y-line,500.0,184.3,9.7656,0.5869
C,C-1,28,Y-line,500.0,186.8,9.8877,0.5943
C,C-1,28,Y-line,500.0,189.2,10.0098,0.6016
C,C-1,28,Y-line,500.0,191.7,10.1318,0.6089
C,C-1,28,Y-line,500.0,194.2,10.2539,0.6163
C,C-1,28,Y-line,500.0,196.7,10.3149,0.6199
C,C-1,28,Y-line,500.0,199.2,10.376,0.6236
C,C-1,28,Y-line,500.0,201.7,10.437,0.6273
C,C-1,28,Y-line,500.0,204.2,10.4981,0.6309
C,C-1,28,Y-line,500.0,206.7,10.5591,0.6346
C,C-1,28,Y-line,500.0,209.2,10.6201,0.6383
C,C-1,28,Y-line,500.0,211.6,10.6812,0.6419
C,C-1,28,Y-line,500.0,214.1,10.7422,0.6456
C,C-1,28,Y-line,500.0,216.6,10.8643,0.6529
C,C-1,28,Y-line,500.0,219.1,10.9863,0.6603
C,C-1,28,Y-line,500.0,221.6,11.0474,0.6639
C,C-1,28,Y-line,500.0,224.1,11.1694,0.6713
C,C-1,28,Y-line,500.0,226.6,11.2305,0.675
C,C-1,28,Y-line,500.0,229.1,11.2915,0.6786
C,C-1,28,Y-line,500.0,231.6,11.3525,0.6823
C,C-1,28,Y-line,500.0,234.1,11.4746,0.6896
C,C-1,28,Y-line,500.0,236.6,11.5967,0.697
C,C-1,28,Y-line,500.0,239.0,11.7188,0.7043
C,C-1,28,Y-line,500.0,241.5,11.8408,0.7116
C,C-1,28,Y-line,500.0,244.0,11.9629,0.719
C,C-1,28,Y-line,500.0,246.5,12.0239,0.7226
C,C-1,28,Y-line,500.0,249.0,12.085,0.7263
C,C-1,28,Y-line,500.0,251.5,12.146,0.73
C,C-1,28,Y-line,500.0,254.0,12.207,0.7336
C,C-1,28,Y-line,500.0,256.5,12.2681,0.7373
C,C-1,28,Y-line,500.0,259.0,12.2681,0.7373
C,C-1,28,Y-line,500.0,261.5,12.3291,0.741
C,C-1,28,Y-line,500.0,263.9,12.3901,0.7446
C,C-1,28,Y-line,500.0,266.4,12.4512,0.7483
C,C-1,28,Y-line,500.0,268.9,12.5122,0.752
C,C-1,28,Y-line,500.0,271.4,12.5733,0.7557
C,C-1,28,Y-line,500.0,273.9,12.5733,0.7557
C,C-1,28,Y-line,500.0,276.4,12.5733,0.7557
C,C-1,28,Y-line,500.0,278.9,12.6343,0.7593
C,C-1,28,Y-line,500.0,281.4,12.6343,0.7593
C,C-1,28,Y-line,500.0,283.9,12.6953,0.763
C,C-1,28,Y-line,500.0,286.4,12.7564,0.7667
C,C-1,28,Y-line,500.0,288.8,12.8174,0.7703
C,C-1,28,Y-line,500.0,291.3,12.8784,0.774
C,C-1,28,Y-line,500.0,293.8,12.9395,0.7777
C,C-1,28,Y-line,500.0,296.3,13.0005,0.7813
C,C-1,28,Y-line,500.0,298.8,13.0615,0.785
C,C-1,28,Y-line,500.0,301.3,13.1836,0.7923
C,C-1,28,Y-line,500.0,303.8,13.2446,0.796
C,C-1,28,Y-line,500.0,306.3,13.3057,0.7997
C,C-1,28,Y-line,500.0,308.8,13.3667,0.8033
C,C-1,28,Y-line,500.0,311.2,13.4277,0.807
C,C-1,28,Y-line,500.0,313.7,13.4888,0.8107
C,C-1,28,Y-line,500.0,316.2,13.5498,0.8143
C,C-1,28,Y-line,500.0,318.7,13.6108,0.818
C,C-1,28,Y-line,500.0,321.2,13.6719,0.8217
C,C-1,28,Y-line,500.0,323.7,13.794,0.829
C,C-1,28,Y-line,500.0,326.2,13.855,0.8327
C,C-1,28,Y-line,500.0,328.7,13.916,0.8364
C,C-1,28,Y-line,500.0,331.2,13.9771,0.84
C,C-1,28,Y-line,500.0,333.7,14.0381,0.8437
C,C-1,28,Y-line,500.0,336.2,14.0381,0.8437
C,C-1,28,Y-line,500.0,338.6,14.0381,0.8437
C,C-1,28,Y-line,500.0,341.1,14.0381,0.8437
C,C-1,28,Y-line,500.0,343.6,14.0381,0.8437
C,C-1,28,Y-line,500.0,346.1,13.916,0.8364
C,C-1,28,Y-line,500.0,348.6,13.916,0.8364
C,C-1,28,Y-line,500.0,351.1,13.916,0.8364
C,C-1,28,Y-line,500.0,353.6,13.855,0.8327
C,C-1,28,Y-line,500.0,356.1,13.855,0.8327
C,C-1,28,Y-line,500.0,358.6,13.855,0.8327
C,C-1,28,Y-line,500.0,361.0,13.855,0.8327
C,C-1,28,Y-line,500.0,363.5,13.855,0.8327
C,C-1,28,Y-line,500.0,366.0,13.855,0.8327
C,C-1,28,Y-line,500.0,368.5,13.855,0.8327
C,C-1,28,Y-line,500.0,371.0,13.855,0.8327
C,C-1,28,Y-line,500.0,373.5,13.855,0.8327
C,C-1,28,Y-line,500.0,376.0,13.855,0.8327
C,C-1,28,Y-line,500.0,378.5,13.855,0.8327
C,C-1,28,Y-line,500.0,381.0,13.855,0.8327
C,C-1,28,Y-line,500.0,383.5,13.855,0.8327
C,C-1,28,Y-line,500.0,386.0,13.855,0.8327
C,C-1,28,Y-line,500.0,388.4,13.916,0.8364
C,C-1,28,Y-line,500.0,390.9,13.916,0.8364
C,C-1,28,Y-line,500.0,393.4,13.916,0.8364
C,C-1,28,Y-line,500.0,395.9,13.916,0.8364
C,C-1,28,Y-line,500.0,398.4,13.916,0.8364
C,C-1,28,Y-line,500.0,400.9,13.916,0.8364
C,C-1,28,Y-line,500.0,403.4,13.9771,0.84
C,C-1,28,Y-line,500.0,405.9,14.0381,0.8437
C,C-1,28,Y-line,500.0,408.4,14.0381,0.8437
C,C-1,28,Y-line,500.0,410.8,14.0991,0.8474
C,C-1,28,Y-line,500.0,413.3,14.1602,0.851
C,C-1,28,Y-line,500.0,415.8,14.2212,0.8547
C,C-1,28,Y-line,500.0,418.3,14.2822,0.8584
C,C-1,28,Y-line,500.0,420.8,14.3433,0.862
C,C-1,28,Y-line,500.0,423.3,14.4043,0.8657
C,C-1,28,Y-line,500.0,425.8,14.4653,0.8694
C,C-1,28,Y-line,500.0,428.3,14.4653,0.8694
C,C-1,28,Y-line,500.0,430.8,14.5264,0.873
C,C-1,28,Y-line,500.0,433.3,14.5874,0.8767
C,C-1,28,Y-line,500.0,435.8,14.6484,0.8804
C,C-1,28,Y-line,500.0,438.2,14.7095,0.884
